Title,Sentiment,URL
Tsitana tulbagha,0.5291,https://en.wikipedia.org/wiki/Tsitana%20tulbagha
Central Coast Bears,0.5289,https://en.wikipedia.org/wiki/Central%20Coast%20Bears
John Connors (politician),0.5287,https://en.wikipedia.org/wiki/John%20Connors%20%28politician%29
Payapur,0.5286,https://en.wikipedia.org/wiki/Payapur
Swimming at the 1956 Summer Olympics – Men's 1500 metre freestyle,0.5282,https://en.wikipedia.org/wiki/Swimming%20at%20the%201956%20Summer%20Olympics%20%E2%80%93%20Men%27s%201500%20metre%20freestyle
Hellboy II: The Golden Army,0.528,https://en.wikipedia.org/wiki/Hellboy%20II%3A%20The%20Golden%20Army
W. M. Holland,0.5279,https://en.wikipedia.org/wiki/W.%20M.%20Holland
Liberty Tree (Charleston),0.5279,https://en.wikipedia.org/wiki/Liberty%20Tree%20%28Charleston%29
R176 road (Ireland),0.5279,https://en.wikipedia.org/wiki/R176%20road%20%28Ireland%29
Pierre Flotte,0.5276,https://en.wikipedia.org/wiki/Pierre%20Flotte
Ivanhoe (1952 film),0.5273,https://en.wikipedia.org/wiki/Ivanhoe%20%281952%20film%29
Joseph Hinton,0.5273,https://en.wikipedia.org/wiki/Joseph%20Hinton
Ofelia Hernandez,0.5272,https://en.wikipedia.org/wiki/Ofelia%20Hernandez
Probe Audio,0.5271,https://en.wikipedia.org/wiki/Probe%20Audio
"Cheraw, South Carolina",0.5268,https://en.wikipedia.org/wiki/Cheraw%2C%20South%20Carolina
Salvatore Totino,0.5268,https://en.wikipedia.org/wiki/Salvatore%20Totino
Keef Trouble,0.5268,https://en.wikipedia.org/wiki/Keef%20Trouble
Bubu Lubu,0.5266,https://en.wikipedia.org/wiki/Bubu%20Lubu
Frankie Teardrop,0.5266,https://en.wikipedia.org/wiki/Frankie%20Teardrop
Leader of the Christian Democratic Union,0.5265,https://en.wikipedia.org/wiki/Leader%20of%20the%20Christian%20Democratic%20Union
Funivia di San Marino,0.5265,https://en.wikipedia.org/wiki/Funivia%20di%20San%20Marino
"Shell, Ecuador",0.5265,https://en.wikipedia.org/wiki/Shell%2C%20Ecuador
Dadan River,0.5264,https://en.wikipedia.org/wiki/Dadan%20River
Hugh Tapsfield,0.5262,https://en.wikipedia.org/wiki/Hugh%20Tapsfield
Bazré,0.5262,https://en.wikipedia.org/wiki/Bazr%C3%A9
Victoria Acosta,0.526,https://en.wikipedia.org/wiki/Victoria%20Acosta
Amber O'Neal,0.5259,https://en.wikipedia.org/wiki/Amber%20O%27Neal
Madunice,0.5258,https://en.wikipedia.org/wiki/Madunice
Hosea Allen,0.5257,https://en.wikipedia.org/wiki/Hosea%20Allen
Elizabethtown Community and Technical College,0.5256,https://en.wikipedia.org/wiki/Elizabethtown%20Community%20and%20Technical%20College
Kazimierz Nestor Sapieha,0.5253,https://en.wikipedia.org/wiki/Kazimierz%20Nestor%20Sapieha
Diego Martín Caballero,0.5251,https://en.wikipedia.org/wiki/Diego%20Mart%C3%ADn%20Caballero
Alex Mendham,0.525,https://en.wikipedia.org/wiki/Alex%20Mendham
Jeannette Piccard,0.5248,https://en.wikipedia.org/wiki/Jeannette%20Piccard
Asparagus setaceus,0.5245,https://en.wikipedia.org/wiki/Asparagus%20setaceus
Brad Delson,0.5245,https://en.wikipedia.org/wiki/Brad%20Delson
Song Islands vol. 2,0.5245,https://en.wikipedia.org/wiki/Song%20Islands%20vol.%202
Alvin and the Chipmunks: The Road Chip,0.5244,https://en.wikipedia.org/wiki/Alvin%20and%20the%20Chipmunks%3A%20The%20Road%20Chip
Snow White and the Seven Dwarfs (musical),0.5244,https://en.wikipedia.org/wiki/Snow%20White%20and%20the%20Seven%20Dwarfs%20%28musical%29
Kwon Museok,0.5241,https://en.wikipedia.org/wiki/Kwon%20Museok
William Elliott (American politician),0.524,https://en.wikipedia.org/wiki/William%20Elliott%20%28American%20politician%29
Upper Hand,0.5238,https://en.wikipedia.org/wiki/Upper%20Hand
Sun Fuming,0.5237,https://en.wikipedia.org/wiki/Sun%20Fuming
Jean-Marie Trappeniers,0.5237,https://en.wikipedia.org/wiki/Jean-Marie%20Trappeniers
"Shiloh Church (Newport, Rhode Island)",0.5236,https://en.wikipedia.org/wiki/Shiloh%20Church%20%28Newport%2C%20Rhode%20Island%29
Bob Paradise,0.5236,https://en.wikipedia.org/wiki/Bob%20Paradise
Women's Netsuite Open 2016,0.5233,https://en.wikipedia.org/wiki/Women%27s%20Netsuite%20Open%202016
H. F. S. Morgan,0.5229,https://en.wikipedia.org/wiki/H.%20F.%20S.%20Morgan
Aruba,0.5229,https://en.wikipedia.org/wiki/Aruba
Political party strength in Vermont,0.5228,https://en.wikipedia.org/wiki/Political%20party%20strength%20in%20Vermont
John Ballesty,0.5225,https://en.wikipedia.org/wiki/John%20Ballesty
Yeşim (singer),0.5225,https://en.wikipedia.org/wiki/Ye%C5%9Fim%20%28singer%29
Brad Teague,0.5221,https://en.wikipedia.org/wiki/Brad%20Teague
Park Lane by CMP,0.5219,https://en.wikipedia.org/wiki/Park%20Lane%20by%20CMP
Disjunction and existence properties,0.5219,https://en.wikipedia.org/wiki/Disjunction%20and%20existence%20properties
"Home Valley, Washington",0.5218,https://en.wikipedia.org/wiki/Home%20Valley%2C%20Washington
Zamri-Gora,0.5218,https://en.wikipedia.org/wiki/Zamri-Gora
Maaseik,0.5217,https://en.wikipedia.org/wiki/Maaseik
Cosmic Explorer (gravitational wave observatory),0.5215,https://en.wikipedia.org/wiki/Cosmic%20Explorer%20%28gravitational%20wave%20observatory%29
Kotaro Sakurai,0.5214,https://en.wikipedia.org/wiki/Kotaro%20Sakurai
Echeveria,0.5214,https://en.wikipedia.org/wiki/Echeveria
Snipe (dinghy),0.5213,https://en.wikipedia.org/wiki/Snipe%20%28dinghy%29
Thorsten Kinhöfer,0.5213,https://en.wikipedia.org/wiki/Thorsten%20Kinh%C3%B6fer
"Sacred Heart Cathedral, Changwon",0.5213,https://en.wikipedia.org/wiki/Sacred%20Heart%20Cathedral%2C%20Changwon
Night Rider,0.5211,https://en.wikipedia.org/wiki/Night%20Rider
Virugampakkam Assembly constituency,0.5211,https://en.wikipedia.org/wiki/Virugampakkam%20Assembly%20constituency
Des Quinze Lake,0.5211,https://en.wikipedia.org/wiki/Des%20Quinze%20Lake
Siwakoti,0.521,https://en.wikipedia.org/wiki/Siwakoti
Earth Rot,0.521,https://en.wikipedia.org/wiki/Earth%20Rot
John Sephus Mack,0.5209,https://en.wikipedia.org/wiki/John%20Sephus%20Mack
WALT-FM,0.5208,https://en.wikipedia.org/wiki/WALT-FM
Chubbyhead barb,0.5207,https://en.wikipedia.org/wiki/Chubbyhead%20barb
South Wind (TV series),0.5206,https://en.wikipedia.org/wiki/South%20Wind%20%28TV%20series%29
Online doctor,0.5203,https://en.wikipedia.org/wiki/Online%20doctor
Cotoneaster pannosus,0.52,https://en.wikipedia.org/wiki/Cotoneaster%20pannosus
Jerry Costello,0.52,https://en.wikipedia.org/wiki/Jerry%20Costello
Ecser,0.5197,https://en.wikipedia.org/wiki/Ecser
Mark Slavin,0.5195,https://en.wikipedia.org/wiki/Mark%20Slavin
Rainbow (2022 film),0.5194,https://en.wikipedia.org/wiki/Rainbow%20%282022%20film%29
Polish 141st Fighter Escadrille,0.5193,https://en.wikipedia.org/wiki/Polish%20141st%20Fighter%20Escadrille
Feqiyê Teyran,0.5192,https://en.wikipedia.org/wiki/Feqiy%C3%AA%20Teyran
Bernhard Termath,0.519,https://en.wikipedia.org/wiki/Bernhard%20Termath
Gretna (skipper),0.5188,https://en.wikipedia.org/wiki/Gretna%20%28skipper%29
1663 in Sweden,0.5186,https://en.wikipedia.org/wiki/1663%20in%20Sweden
Augustus Baillie,0.5184,https://en.wikipedia.org/wiki/Augustus%20Baillie
Rochester-Beaver Railroad Bridge,0.5184,https://en.wikipedia.org/wiki/Rochester-Beaver%20Railroad%20Bridge
Highland Church,0.5183,https://en.wikipedia.org/wiki/Highland%20Church
Legacy of Kain: Soul Reaver,0.5182,https://en.wikipedia.org/wiki/Legacy%20of%20Kain%3A%20Soul%20Reaver
Jan van Diepenbeek,0.5177,https://en.wikipedia.org/wiki/Jan%20van%20Diepenbeek
The Force,0.5176,https://en.wikipedia.org/wiki/The%20Force
Sharkbook,0.5176,https://en.wikipedia.org/wiki/Sharkbook
Maurice Bruneau,0.5175,https://en.wikipedia.org/wiki/Maurice%20Bruneau
Third Mongol invasion of Poland,0.5172,https://en.wikipedia.org/wiki/Third%20Mongol%20invasion%20of%20Poland
Théodore Varvier,0.5172,https://en.wikipedia.org/wiki/Th%C3%A9odore%20Varvier
Aenius,0.5172,https://en.wikipedia.org/wiki/Aenius
Georg Axhausen,0.5171,https://en.wikipedia.org/wiki/Georg%20Axhausen
Gallinipper (mythology),0.5171,https://en.wikipedia.org/wiki/Gallinipper%20%28mythology%29
Panasonic Lumix DMC-FX77,0.5169,https://en.wikipedia.org/wiki/Panasonic%20Lumix%20DMC-FX77
Petite rivière Batiscan,0.5169,https://en.wikipedia.org/wiki/Petite%20rivi%C3%A8re%20Batiscan
1st Standing Committee of the Workers' Party of North Korea,0.5168,https://en.wikipedia.org/wiki/1st%20Standing%20Committee%20of%20the%20Workers%27%20Party%20of%20North%20Korea
Horacio Gómez Bolaños,0.5168,https://en.wikipedia.org/wiki/Horacio%20G%C3%B3mez%20Bola%C3%B1os
EviMed,0.5168,https://en.wikipedia.org/wiki/EviMed
Élie Lescot,0.5167,https://en.wikipedia.org/wiki/%C3%89lie%20Lescot
Szlama Grzywacz,0.5167,https://en.wikipedia.org/wiki/Szlama%20Grzywacz
Haberdashers' Hatcham College,0.5166,https://en.wikipedia.org/wiki/Haberdashers%27%20Hatcham%20College
Nan Wood Honeyman,0.5166,https://en.wikipedia.org/wiki/Nan%20Wood%20Honeyman
Carl Cotton,0.5166,https://en.wikipedia.org/wiki/Carl%20Cotton
1939–40 British Ice Hockey season,0.5165,https://en.wikipedia.org/wiki/1939%E2%80%9340%20British%20Ice%20Hockey%20season
Anna Chamber,0.5164,https://en.wikipedia.org/wiki/Anna%20Chamber
Altai wapiti,0.5162,https://en.wikipedia.org/wiki/Altai%20wapiti
2005 GMAC Bowl,0.516,https://en.wikipedia.org/wiki/2005%20GMAC%20Bowl
Colin Berry,0.516,https://en.wikipedia.org/wiki/Colin%20Berry
Thomas Robertson (Ontario politician),0.516,https://en.wikipedia.org/wiki/Thomas%20Robertson%20%28Ontario%20politician%29
List of Pittsburgh History and Landmarks Foundation Historic Landmarks,0.516,https://en.wikipedia.org/wiki/List%20of%20Pittsburgh%20History%20and%20Landmarks%20Foundation%20Historic%20Landmarks
Mona Ghosh Shetty,0.5159,https://en.wikipedia.org/wiki/Mona%20Ghosh%20Shetty
The Man with My Face (film),0.5159,https://en.wikipedia.org/wiki/The%20Man%20with%20My%20Face%20%28film%29
Indiaca,0.5158,https://en.wikipedia.org/wiki/Indiaca
Ronyell Whitaker,0.5158,https://en.wikipedia.org/wiki/Ronyell%20Whitaker
2000 Major League Soccer season,0.5156,https://en.wikipedia.org/wiki/2000%20Major%20League%20Soccer%20season
Fernando Joaquín Fajardo de Requeséns y Zúñiga,0.5155,https://en.wikipedia.org/wiki/Fernando%20Joaqu%C3%ADn%20Fajardo%20de%20Reques%C3%A9ns%20y%20Z%C3%BA%C3%B1iga
Raise Up the Tent,0.5155,https://en.wikipedia.org/wiki/Raise%20Up%20the%20Tent
Wilhelm Hendrik Franquinet,0.5153,https://en.wikipedia.org/wiki/Wilhelm%20Hendrik%20Franquinet
The Cheetah Girls (group),0.5153,https://en.wikipedia.org/wiki/The%20Cheetah%20Girls%20%28group%29
Darya Farivar,0.5151,https://en.wikipedia.org/wiki/Darya%20Farivar
Samuel Lublinski,0.5149,https://en.wikipedia.org/wiki/Samuel%20Lublinski
Arminius,0.5148,https://en.wikipedia.org/wiki/Arminius
The Last Town Chorus (album),0.5147,https://en.wikipedia.org/wiki/The%20Last%20Town%20Chorus%20%28album%29
Margit Sztaray,0.5145,https://en.wikipedia.org/wiki/Margit%20Sztaray
2013 LPGA of Korea Tour,0.5144,https://en.wikipedia.org/wiki/2013%20LPGA%20of%20Korea%20Tour
Good governance,0.5141,https://en.wikipedia.org/wiki/Good%20governance
Mbé,0.5141,https://en.wikipedia.org/wiki/Mb%C3%A9
Wacław Struszyński,0.5141,https://en.wikipedia.org/wiki/Wac%C5%82aw%20Struszy%C5%84ski
Friedrich August Georg Bitter,0.514,https://en.wikipedia.org/wiki/Friedrich%20August%20Georg%20Bitter
Jack Welpott,0.5138,https://en.wikipedia.org/wiki/Jack%20Welpott
We Are the Living,0.5137,https://en.wikipedia.org/wiki/We%20Are%20the%20Living
List of artworks in the Gonzaga collection,0.5137,https://en.wikipedia.org/wiki/List%20of%20artworks%20in%20the%20Gonzaga%20collection
Seven Men of Moidart,0.5135,https://en.wikipedia.org/wiki/Seven%20Men%20of%20Moidart
Christopoulos,0.5134,https://en.wikipedia.org/wiki/Christopoulos
Beck University,0.5132,https://en.wikipedia.org/wiki/Beck%20University
The Punisher (2004 series),0.513,https://en.wikipedia.org/wiki/The%20Punisher%20%282004%20series%29
Ala-Köl,0.5128,https://en.wikipedia.org/wiki/Ala-K%C3%B6l
Lucius Cornelius Scipio (consul 259 BC),0.5127,https://en.wikipedia.org/wiki/Lucius%20Cornelius%20Scipio%20%28consul%20259%20BC%29
Mul Mantar,0.5126,https://en.wikipedia.org/wiki/Mul%20Mantar
1867 in poetry,0.5126,https://en.wikipedia.org/wiki/1867%20in%20poetry
Entre tu amor y mi amor,0.5125,https://en.wikipedia.org/wiki/Entre%20tu%20amor%20y%20mi%20amor
"Brewer High School (Fort Worth, Texas)",0.5125,https://en.wikipedia.org/wiki/Brewer%20High%20School%20%28Fort%20Worth%2C%20Texas%29
Secrets of a Restaurant Chef,0.5125,https://en.wikipedia.org/wiki/Secrets%20of%20a%20Restaurant%20Chef
Werner Marx,0.5124,https://en.wikipedia.org/wiki/Werner%20Marx
Occult Wars,0.5124,https://en.wikipedia.org/wiki/Occult%20Wars
Le Mourillon,0.5123,https://en.wikipedia.org/wiki/Le%20Mourillon
Govinda Bahadur Malla,0.5123,https://en.wikipedia.org/wiki/Govinda%20Bahadur%20Malla
Abu Tratter,0.512,https://en.wikipedia.org/wiki/Abu%20Tratter
Yan'an Road,0.512,https://en.wikipedia.org/wiki/Yan%27an%20Road
Paoni,0.5119,https://en.wikipedia.org/wiki/Paoni
Ramones (album),0.5117,https://en.wikipedia.org/wiki/Ramones%20%28album%29
Luise Dornemann,0.5117,https://en.wikipedia.org/wiki/Luise%20Dornemann
Jacques Duby,0.5117,https://en.wikipedia.org/wiki/Jacques%20Duby
Saint Adrian,0.5117,https://en.wikipedia.org/wiki/Saint%20Adrian
National Jobs Council of Singapore,0.5115,https://en.wikipedia.org/wiki/National%20Jobs%20Council%20of%20Singapore
INAS 339,0.5112,https://en.wikipedia.org/wiki/INAS%20339
List of North Dakota state symbols,0.5111,https://en.wikipedia.org/wiki/List%20of%20North%20Dakota%20state%20symbols
1961 North Dakota Fighting Sioux football team,0.5109,https://en.wikipedia.org/wiki/1961%20North%20Dakota%20Fighting%20Sioux%20football%20team
Club seating,0.5108,https://en.wikipedia.org/wiki/Club%20seating
German Progress Party,0.5107,https://en.wikipedia.org/wiki/German%20Progress%20Party
John Megaw,0.5105,https://en.wikipedia.org/wiki/John%20Megaw
1997 Campeonato Brasileiro Série B,0.5104,https://en.wikipedia.org/wiki/1997%20Campeonato%20Brasileiro%20S%C3%A9rie%20B
"St Mary's College, Galway",0.5104,https://en.wikipedia.org/wiki/St%20Mary%27s%20College%2C%20Galway
Nizam Siddiqui,0.5104,https://en.wikipedia.org/wiki/Nizam%20Siddiqui
1779 in poetry,0.5104,https://en.wikipedia.org/wiki/1779%20in%20poetry
Green Valley Ranch,0.5102,https://en.wikipedia.org/wiki/Green%20Valley%20Ranch
E già,0.5101,https://en.wikipedia.org/wiki/E%20gi%C3%A0
Citadel of Besançon,0.51,https://en.wikipedia.org/wiki/Citadel%20of%20Besan%C3%A7on
2010–11 USM Alger season,0.5099,https://en.wikipedia.org/wiki/2010%E2%80%9311%20USM%20Alger%20season
2020 UNOH 200,0.5099,https://en.wikipedia.org/wiki/2020%20UNOH%20200
Covers (The Smithereens),0.5098,https://en.wikipedia.org/wiki/Covers%20%28The%20Smithereens%29
2008 Fed Cup Asia/Oceania Zone Group I – Pool B,0.5098,https://en.wikipedia.org/wiki/2008%20Fed%20Cup%20Asia/Oceania%20Zone%20Group%20I%20%E2%80%93%20Pool%20B
Nouria Newman,0.5097,https://en.wikipedia.org/wiki/Nouria%20Newman
1965 in Iceland,0.5097,https://en.wikipedia.org/wiki/1965%20in%20Iceland
Atsuo Watanabe,0.5096,https://en.wikipedia.org/wiki/Atsuo%20Watanabe
Hext v Yeomans,0.5094,https://en.wikipedia.org/wiki/Hext%20v%20Yeomans
Kepler-5b,0.5093,https://en.wikipedia.org/wiki/Kepler-5b
Rafflesia cantleyi,0.5093,https://en.wikipedia.org/wiki/Rafflesia%20cantleyi
Theo Gorter,0.5093,https://en.wikipedia.org/wiki/Theo%20Gorter
The Gandhi Murder,0.5092,https://en.wikipedia.org/wiki/The%20Gandhi%20Murder
Prosphaerosyllis modinouae,0.5092,https://en.wikipedia.org/wiki/Prosphaerosyllis%20modinouae
Edward H. Phelps,0.5091,https://en.wikipedia.org/wiki/Edward%20H.%20Phelps
Rany Jazayerli,0.509,https://en.wikipedia.org/wiki/Rany%20Jazayerli
Manor House (disambiguation),0.509,https://en.wikipedia.org/wiki/Manor%20House%20%28disambiguation%29
1959 Hawaii gubernatorial election,0.5089,https://en.wikipedia.org/wiki/1959%20Hawaii%20gubernatorial%20election
1956 Delaware gubernatorial election,0.5089,https://en.wikipedia.org/wiki/1956%20Delaware%20gubernatorial%20election
Peter Fry,0.5088,https://en.wikipedia.org/wiki/Peter%20Fry
Lozanne,0.5088,https://en.wikipedia.org/wiki/Lozanne
Montane rock-skink,0.5087,https://en.wikipedia.org/wiki/Montane%20rock-skink
Calymmanthium,0.5086,https://en.wikipedia.org/wiki/Calymmanthium
Gulf of Erenköy,0.5086,https://en.wikipedia.org/wiki/Gulf%20of%20Erenk%C3%B6y
Songs for Sentimentalists,0.5086,https://en.wikipedia.org/wiki/Songs%20for%20Sentimentalists
Sant Pere del Burgal,0.5085,https://en.wikipedia.org/wiki/Sant%20Pere%20del%20Burgal
Dominique Peyramale,0.5084,https://en.wikipedia.org/wiki/Dominique%20Peyramale
Frank Rawcliffe,0.5083,https://en.wikipedia.org/wiki/Frank%20Rawcliffe
Ruthven Bluff,0.5083,https://en.wikipedia.org/wiki/Ruthven%20Bluff
North Gate University,0.5082,https://en.wikipedia.org/wiki/North%20Gate%20University
2017 Derby City Classic,0.5081,https://en.wikipedia.org/wiki/2017%20Derby%20City%20Classic
Lascheid,0.5081,https://en.wikipedia.org/wiki/Lascheid
Bihar State Election Commission,0.5081,https://en.wikipedia.org/wiki/Bihar%20State%20Election%20Commission
John Couch Adams,0.5081,https://en.wikipedia.org/wiki/John%20Couch%20Adams
Hector Kinloch,0.508,https://en.wikipedia.org/wiki/Hector%20Kinloch
Circa,0.508,https://en.wikipedia.org/wiki/Circa
Stella Maris College (Montevideo),0.508,https://en.wikipedia.org/wiki/Stella%20Maris%20College%20%28Montevideo%29
Figure skating at the 1936 Winter Olympics,0.5079,https://en.wikipedia.org/wiki/Figure%20skating%20at%20the%201936%20Winter%20Olympics
Hwa-bi Hong,0.5078,https://en.wikipedia.org/wiki/Hwa-bi%20Hong
Rock-Olga,0.5077,https://en.wikipedia.org/wiki/Rock-Olga
Ook Chung,0.5076,https://en.wikipedia.org/wiki/Ook%20Chung
Peter Lupus,0.5076,https://en.wikipedia.org/wiki/Peter%20Lupus
Eugene Station (Lane Transit District),0.5075,https://en.wikipedia.org/wiki/Eugene%20Station%20%28Lane%20Transit%20District%29
Tuğberk Gedikli,0.5074,https://en.wikipedia.org/wiki/Tu%C4%9Fberk%20Gedikli
List of governors of Quindío Department,0.5074,https://en.wikipedia.org/wiki/List%20of%20governors%20of%20Quind%C3%ADo%20Department
Patrick Topping,0.5074,https://en.wikipedia.org/wiki/Patrick%20Topping
Mummolus of Fleury,0.5074,https://en.wikipedia.org/wiki/Mummolus%20of%20Fleury
Shapr,0.5072,https://en.wikipedia.org/wiki/Shapr
The Finger (band),0.5072,https://en.wikipedia.org/wiki/The%20Finger%20%28band%29
Casa da Índia,0.5071,https://en.wikipedia.org/wiki/Casa%20da%20%C3%8Dndia
Women and Environments International Magazine,0.5071,https://en.wikipedia.org/wiki/Women%20and%20Environments%20International%20Magazine
Kit Reed bibliography,0.5071,https://en.wikipedia.org/wiki/Kit%20Reed%20bibliography
Volsky District,0.507,https://en.wikipedia.org/wiki/Volsky%20District
St Joseph's GAA,0.507,https://en.wikipedia.org/wiki/St%20Joseph%27s%20GAA
Israel Bar Association,0.5069,https://en.wikipedia.org/wiki/Israel%20Bar%20Association
Live in New York 1.24.04,0.5069,https://en.wikipedia.org/wiki/Live%20in%20New%20York%201.24.04
Beryl Guertner,0.5069,https://en.wikipedia.org/wiki/Beryl%20Guertner
Allexander Hand,0.5068,https://en.wikipedia.org/wiki/Allexander%20Hand
Audio game,0.5068,https://en.wikipedia.org/wiki/Audio%20game
Doc Bracken,0.5066,https://en.wikipedia.org/wiki/Doc%20Bracken
Yasiel Puig,0.5066,https://en.wikipedia.org/wiki/Yasiel%20Puig
Ekangi,0.5066,https://en.wikipedia.org/wiki/Ekangi
Balíček snov,0.5065,https://en.wikipedia.org/wiki/Bal%C3%AD%C4%8Dek%20snov
1987 Lehigh Engineers football team,0.5065,https://en.wikipedia.org/wiki/1987%20Lehigh%20Engineers%20football%20team
Chladni's law,0.5064,https://en.wikipedia.org/wiki/Chladni%27s%20law
Ien Chi,0.5064,https://en.wikipedia.org/wiki/Ien%20Chi
Square One Shopping Centre,0.5063,https://en.wikipedia.org/wiki/Square%20One%20Shopping%20Centre
Pseudoprosopis,0.5063,https://en.wikipedia.org/wiki/Pseudoprosopis
Robert Kochiev,0.5063,https://en.wikipedia.org/wiki/Robert%20Kochiev
The Dynamic Duo Remember Trane and Bird,0.5063,https://en.wikipedia.org/wiki/The%20Dynamic%20Duo%20Remember%20Trane%20and%20Bird
Jules Ottenstadion,0.5062,https://en.wikipedia.org/wiki/Jules%20Ottenstadion
The Weapon (comics),0.5062,https://en.wikipedia.org/wiki/The%20Weapon%20%28comics%29
Thryptomene eremaea,0.506,https://en.wikipedia.org/wiki/Thryptomene%20eremaea
Goed Fortuin,0.506,https://en.wikipedia.org/wiki/Goed%20Fortuin
Moncton Hawks,0.5058,https://en.wikipedia.org/wiki/Moncton%20Hawks
Japan FM League,0.5058,https://en.wikipedia.org/wiki/Japan%20FM%20League
Daniel Egyin,0.5057,https://en.wikipedia.org/wiki/Daniel%20Egyin
Marcus Valerius Poplicola,0.5057,https://en.wikipedia.org/wiki/Marcus%20Valerius%20Poplicola
Ben Cronin,0.5057,https://en.wikipedia.org/wiki/Ben%20Cronin
Abhishek Goswami,0.5057,https://en.wikipedia.org/wiki/Abhishek%20Goswami
"James Brown (footballer, born 1987)",0.5057,https://en.wikipedia.org/wiki/James%20Brown%20%28footballer%2C%20born%201987%29
Mohd Osman Mohd Jailu,0.5057,https://en.wikipedia.org/wiki/Mohd%20Osman%20Mohd%20Jailu
Winona Senior High School,0.5055,https://en.wikipedia.org/wiki/Winona%20Senior%20High%20School
Single-handed sailing,0.5053,https://en.wikipedia.org/wiki/Single-handed%20sailing
Ribera del Queiles,0.5053,https://en.wikipedia.org/wiki/Ribera%20del%20Queiles
Kristina Krawiec,0.5053,https://en.wikipedia.org/wiki/Kristina%20Krawiec
Mahony & Zvosec,0.5053,https://en.wikipedia.org/wiki/Mahony%20%26%20Zvosec
Villa Avenue station,0.5053,https://en.wikipedia.org/wiki/Villa%20Avenue%20station
Caroline Ellis,0.5053,https://en.wikipedia.org/wiki/Caroline%20Ellis
Siren (Susumu Hirasawa album),0.5053,https://en.wikipedia.org/wiki/Siren%20%28Susumu%20Hirasawa%20album%29
Smith graph,0.5051,https://en.wikipedia.org/wiki/Smith%20graph
Haco,0.505,https://en.wikipedia.org/wiki/Haco
Heather Lende,0.505,https://en.wikipedia.org/wiki/Heather%20Lende
Echelon (band),0.5049,https://en.wikipedia.org/wiki/Echelon%20%28band%29
Stars of the Lid,0.5048,https://en.wikipedia.org/wiki/Stars%20of%20the%20Lid
Endless Forms Most Beautiful,0.5048,https://en.wikipedia.org/wiki/Endless%20Forms%20Most%20Beautiful
1979 Northwestern Bank 400,0.5048,https://en.wikipedia.org/wiki/1979%20Northwestern%20Bank%20400
William Reid (civil servant),0.5048,https://en.wikipedia.org/wiki/William%20Reid%20%28civil%20servant%29
The First Day (film),0.5047,https://en.wikipedia.org/wiki/The%20First%20Day%20%28film%29
The Dangerous Crew,0.5047,https://en.wikipedia.org/wiki/The%20Dangerous%20Crew
Bytva ekstrasensiv,0.5047,https://en.wikipedia.org/wiki/Bytva%20ekstrasensiv
Cenocell,0.5047,https://en.wikipedia.org/wiki/Cenocell
Grand Casino Portorož,0.5046,https://en.wikipedia.org/wiki/Grand%20Casino%20Portoro%C5%BE
Knut Dørum Lillebakk,0.5046,https://en.wikipedia.org/wiki/Knut%20D%C3%B8rum%20Lillebakk
Samuel Jarvis Peters,0.5045,https://en.wikipedia.org/wiki/Samuel%20Jarvis%20Peters
New Hogtown Press,0.5045,https://en.wikipedia.org/wiki/New%20Hogtown%20Press
Dead Man (soundtrack),0.5044,https://en.wikipedia.org/wiki/Dead%20Man%20%28soundtrack%29
NWA Hawaii Heavyweight Championship,0.5044,https://en.wikipedia.org/wiki/NWA%20Hawaii%20Heavyweight%20Championship
New Orleans Cotton Exchange,0.5044,https://en.wikipedia.org/wiki/New%20Orleans%20Cotton%20Exchange
Dancin' Shoes,0.5044,https://en.wikipedia.org/wiki/Dancin%27%20Shoes
1977 Argentine Grand Prix,0.5043,https://en.wikipedia.org/wiki/1977%20Argentine%20Grand%20Prix
Adams Covered Bridge,0.5043,https://en.wikipedia.org/wiki/Adams%20Covered%20Bridge
William McD. Gordon,0.5043,https://en.wikipedia.org/wiki/William%20McD.%20Gordon
I Wanna Be Your Man (Ironik song),0.5043,https://en.wikipedia.org/wiki/I%20Wanna%20Be%20Your%20Man%20%28Ironik%20song%29
Jeffrey Morgenthaler,0.5042,https://en.wikipedia.org/wiki/Jeffrey%20Morgenthaler
Elsa la rose,0.5041,https://en.wikipedia.org/wiki/Elsa%20la%20rose
2012 CME Group Titleholders,0.5041,https://en.wikipedia.org/wiki/2012%20CME%20Group%20Titleholders
Carmel: Who Killed Maria Marta?,0.5041,https://en.wikipedia.org/wiki/Carmel%3A%20Who%20Killed%20Maria%20Marta%3F
Edward Dunn,0.504,https://en.wikipedia.org/wiki/Edward%20Dunn
Félix Barón,0.504,https://en.wikipedia.org/wiki/F%C3%A9lix%20Bar%C3%B3n
Zhou Jiannan,0.5038,https://en.wikipedia.org/wiki/Zhou%20Jiannan
2014–15 Brøndby IF season,0.5038,https://en.wikipedia.org/wiki/2014%E2%80%9315%20Br%C3%B8ndby%20IF%20season
Adrienne d'Heur,0.5037,https://en.wikipedia.org/wiki/Adrienne%20d%27Heur
Hayden Griffin,0.5037,https://en.wikipedia.org/wiki/Hayden%20Griffin
Manuel Koll,0.5037,https://en.wikipedia.org/wiki/Manuel%20Koll
Álvaro López (musician),0.5037,https://en.wikipedia.org/wiki/%C3%81lvaro%20L%C3%B3pez%20%28musician%29
"Peter Ingram (cricketer, born 1869)",0.5037,https://en.wikipedia.org/wiki/Peter%20Ingram%20%28cricketer%2C%20born%201869%29
